datetime,hour,day_of_week,day_type,is_weekend,is_holiday,temperature_c,humidity_pct,industrial_load_mw,commercial_load_mw,residential_load_mw,total_load_mw
2025-05-03 16:00:00,16,Saturday,Weekend,1,0,31.2,48.0,222.3,176.3,316.7,715.3
2025-05-03 17:00:00,17,Saturday,Weekend,1,0,30.7,60.0,237.0,192.4,303.6,733.0
2025-05-03 18:00:00,18,Saturday,Weekend,1,0,29.1,51.0,241.7,198.0,336.0,775.7
2025-05-03 19:00:00,19,Saturday,Weekend,1,0,27.5,62.0,290.1,190.0,314.8,794.9
2025-05-03 20:00:00,20,Saturday,Weekend,1,0,25.9,57.0,242.7,193.4,327.5,763.6
2025-05-03 21:00:00,21,Saturday,Weekend,1,0,23.1,77.0,260.4,192.3,276.0,728.7
2025-05-03 22:00:00,22,Saturday,Weekend,1,0,26.0,68.0,211.2,125.2,226.0,562.4
2025-05-03 23:00:00,23,Saturday,Weekend,1,0,25.9,64.0,148.8,95.9,190.1,434.8
2025-05-04 00:00:00,0,Sunday,Weekend,1,0,26.5,70.0,128.7,92.8,153.6,375.1
2025-05-04 01:00:00,1,Sunday,Weekend,1,0,25.0,61.0,106.4,72.0,137.5,315.9
2025-05-04 02:00:00,2,Sunday,Weekend,1,0,26.3,66.0,110.5,88.0,140.3,338.8
2025-05-04 03:00:00,3,Sunday,Weekend,1,0,30.7,59.0,123.3,84.9,156.5,364.7
2025-05-04 04:00:00,4,Sunday,Weekend,1,0,30.4,60.0,132.1,93.3,154.0,379.4
2025-05-04 05:00:00,5,Sunday,Weekend,1,0,32.7,62.0,165.1,101.0,169.6,435.7
2025-05-04 06:00:00,6,Sunday,Weekend,1,0,33.0,59.0,177.1,119.4,175.7,472.2
2025-05-04 07:00:00,7,Sunday,Weekend,1,0,34.0,56.0,212.4,130.6,232.6,575.6
2025-05-04 08:00:00,8,Sunday,Weekend,1,0,36.2,43.0,250.8,149.6,275.5,675.9
2025-05-04 09:00:00,9,Sunday,Weekend,1,0,34.5,49.0,230.5,152.4,300.1,683.0
2025-05-04 10:00:00,10,Sunday,Weekend,1,0,35.6,52.0,260.6,204.9,273.6,739.1
2025-05-04 11:00:00,11,Sunday,Weekend,1,0,34.6,54.0,266.0,163.6,286.1,715.7
2025-05-04 12:00:00,12,Sunday,Weekend,1,0,34.1,48.0,246.0,194.8,301.3,742.1
2025-05-04 13:00:00,13,Sunday,Weekend,1,0,33.5,67.0,269.9,160.4,285.7,716.0
2025-05-04 14:00:00,14,Sunday,Weekend,1,0,33.3,63.0,244.2,166.0,322.7,732.9
2025-05-04 15:00:00,15,Sunday,Weekend,1,0,31.1,61.0,250.8,180.5,289.3,720.6
2025-05-04 16:00:00,16,Sunday,Weekend,1,0,32.4,56.0,248.8,172.9,275.6,697.3
2025-05-04 17:00:00,17,Sunday,Weekend,1,0,27.9,60.0,254.6,187.6,234.9,677.1
2025-05-04 18:00:00,18,Sunday,Weekend,1,0,27.7,57.0,248.1,214.8,313.4,776.3
2025-05-04 19:00:00,19,Sunday,Weekend,1,0,26.3,64.0,286.2,212.3,297.3,795.8
2025-05-04 20:00:00,20,Sunday,Weekend,1,0,28.4,62.0,263.2,197.3,309.8,770.3
2025-05-04 21:00:00,21,Sunday,Weekend,1,0,26.0,58.0,214.9,165.3,288.3,668.5
2025-05-04 22:00:00,22,Sunday,Weekend,1,0,27.1,64.0,203.7,135.8,223.0,562.5
2025-05-04 23:00:00,23,Sunday,Weekend,1,0,23.5,66.0,159.1,127.9,175.2,462.2
2025-05-05 00:00:00,0,Monday,Weekday,0,0,26.6,54.0,159.6,115.9,176.8,452.3
2025-05-05 01:00:00,1,Monday,Weekday,0,0,28.3,57.0,124.5,97.3,160.2,382.0
2025-05-05 02:00:00,2,Monday,Weekday,0,0,28.2,59.0,133.5,92.3,168.6,394.4
2025-05-05 03:00:00,3,Monday,Weekday,0,0,30.9,67.0,149.3,95.2,182.8,427.3
2025-05-05 04:00:00,4,Monday,Weekday,0,0,29.8,62.0,132.5,110.3,155.9,398.7
2025-05-05 05:00:00,5,Monday,Weekday,0,0,34.0,48.0,166.4,125.8,234.6,526.8
2025-05-05 06:00:00,6,Monday,Weekday,0,0,36.5,54.0,220.2,144.1,220.0,584.3
2025-05-05 07:00:00,7,Monday,Weekday,0,0,33.6,47.0,225.1,149.8,285.3,660.2
2025-05-05 08:00:00,8,Monday,Weekday,0,0,34.2,59.0,279.1,210.3,288.7,778.1
2025-05-05 09:00:00,9,Monday,Weekday,0,0,37.6,48.0,279.1,185.8,373.4,838.3
2025-05-05 10:00:00,10,Monday,Weekday,0,0,38.0,49.0,276.0,227.0,337.5,840.5
2025-05-05 11:00:00,11,Monday,Weekday,0,0,34.6,60.0,281.1,193.1,371.1,845.3
2025-05-05 12:00:00,12,Monday,Weekday,0,0,34.3,47.0,295.4,242.6,349.9,887.9
2025-05-05 13:00:00,13,Monday,Weekday,0,0,33.7,48.0,290.7,223.2,332.3,846.2
2025-05-05 14:00:00,14,Monday,Weekday,0,0,31.1,55.0,273.3,182.9,339.6,795.8
2025-05-05 15:00:00,15,Monday,Weekday,0,0,30.5,64.0,275.4,205.8,329.3,810.5
2025-05-05 16:00:00,16,Monday,Weekday,0,0,29.1,52.0,245.9,188.9,356.3,791.1
2025-05-05 17:00:00,17,Monday,Weekday,0,0,28.2,47.0,281.0,190.8,355.3,827.1
2025-05-05 18:00:00,18,Monday,Weekday,0,0,28.1,59.0,287.8,249.2,380.8,917.8
2025-05-05 19:00:00,19,Monday,Weekday,0,0,27.5,65.0,293.9,231.5,422.4,947.8
2025-05-05 20:00:00,20,Monday,Weekday,0,0,28.6,67.0,353.6,230.3,360.1,944.0
2025-05-05 21:00:00,21,Monday,Weekday,0,0,24.3,64.0,281.8,186.2,340.8,808.8
2025-05-05 22:00:00,22,Monday,Weekday,0,0,27.1,60.0,241.6,166.4,276.8,684.8
2025-05-05 23:00:00,23,Monday,Weekday,0,0,25.5,70.0,174.3,142.9,207.7,524.9
2025-05-06 00:00:00,0,Tuesday,Weekday,0,0,26.3,54.0,154.9,100.5,160.1,415.5
2025-05-06 01:00:00,1,Tuesday,Weekday,0,0,28.1,59.0,146.1,115.4,154.8,416.3
2025-05-06 02:00:00,2,Tuesday,Weekday,0,0,26.5,64.0,145.0,111.0,145.0,401.0
2025-05-06 03:00:00,3,Tuesday,Weekday,0,0,30.0,61.0,129.7,90.0,173.9,393.6
2025-05-06 04:00:00,4,Tuesday,Weekday,0,0,30.9,55.0,160.4,98.2,167.1,425.7
2025-05-06 05:00:00,5,Tuesday,Weekday,0,0,32.7,56.0,178.3,132.5,176.9,487.7
2025-05-06 06:00:00,6,Tuesday,Weekday,0,0,33.6,42.0,209.1,138.3,220.4,567.8
2025-05-06 07:00:00,7,Tuesday,Weekday,0,0,37.9,46.0,226.5,159.0,336.5,722.0
2025-05-06 08:00:00,8,Tuesday,Weekday,0,0,34.1,56.0,248.5,182.7,341.4,772.6
2025-05-06 09:00:00,9,Tuesday,Weekday,0,0,34.7,48.0,260.0,206.1,339.3,805.4
2025-05-06 10:00:00,10,Tuesday,Weekday,0,0,34.8,54.0,265.9,221.5,339.1,826.5
2025-05-06 11:00:00,11,Tuesday,Weekday,0,0,34.7,56.0,306.9,189.9,336.2,833.0
2025-05-06 12:00:00,12,Tuesday,Weekday,0,0,34.1,52.0,272.1,203.9,423.5,899.5
2025-05-06 13:00:00,13,Tuesday,Weekday,0,0,36.1,53.0,269.9,242.8,369.0,881.7
2025-05-06 14:00:00,14,Tuesday,Weekday,0,0,35.4,48.0,276.5,227.7,354.8,859.0
2025-05-06 15:00:00,15,Tuesday,Weekday,0,0,31.2,57.0,248.3,200.7,336.9,785.9
2025-05-06 16:00:00,16,Tuesday,Weekday,0,0,29.5,63.0,272.4,227.6,355.1,855.1
2025-05-06 17:00:00,17,Tuesday,Weekday,0,0,30.2,60.0,306.1,206.8,328.5,841.4
2025-05-06 18:00:00,18,Tuesday,Weekday,0,0,27.4,59.0,312.8,240.7,353.1,906.6
2025-05-06 19:00:00,19,Tuesday,Weekday,0,0,28.2,62.0,283.7,228.8,431.7,944.2
2025-05-06 20:00:00,20,Tuesday,Weekday,0,0,26.8,66.0,302.6,212.4,390.1,905.1
2025-05-06 21:00:00,21,Tuesday,Weekday,0,0,23.7,56.0,270.0,214.1,327.5,811.6
2025-05-06 22:00:00,22,Tuesday,Weekday,0,0,28.1,67.0,215.8,171.2,311.1,698.1
2025-05-06 23:00:00,23,Tuesday,Weekday,0,0,28.7,59.0,195.4,153.9,202.6,551.9
2025-05-07 00:00:00,0,Wednesday,Weekday,0,0,25.6,66.0,148.0,100.1,167.3,415.4
2025-05-07 01:00:00,1,Wednesday,Weekday,0,0,26.7,69.0,146.6,112.8,150.4,409.8
2025-05-07 02:00:00,2,Wednesday,Weekday,0,0,28.7,54.0,148.1,114.1,151.2,413.4
2025-05-07 03:00:00,3,Wednesday,Weekday,0,0,30.0,55.0,135.2,105.7,209.8,450.7
2025-05-07 04:00:00,4,Wednesday,Weekday,0,0,31.8,55.0,156.1,111.1,147.7,414.9
2025-05-07 05:00:00,5,Wednesday,Weekday,0,0,35.1,49.0,194.0,130.7,206.6,531.3
2025-05-07 06:00:00,6,Wednesday,Weekday,0,0,33.1,64.0,208.1,153.7,197.1,558.9
2025-05-07 07:00:00,7,Wednesday,Weekday,0,0,33.2,51.0,202.4,166.0,303.6,672.0
2025-05-07 08:00:00,8,Wednesday,Weekday,0,0,33.1,53.0,282.5,199.5,271.9,753.9
2025-05-07 09:00:00,9,Wednesday,Weekday,0,0,34.6,55.0,291.3,198.1,309.2,798.6
2025-05-07 10:00:00,10,Wednesday,Weekday,0,0,35.8,46.0,316.2,201.4,344.1,861.7
2025-05-07 11:00:00,11,Wednesday,Weekday,0,0,38.4,47.0,280.2,211.4,419.6,911.2
2025-05-07 12:00:00,12,Wednesday,Weekday,0,0,34.4,55.0,319.2,218.2,351.5,888.9
2025-05-07 13:00:00,13,Wednesday,Weekday,0,0,34.7,52.0,325.9,229.5,309.4,864.8
2025-05-07 14:00:00,14,Wednesday,Weekday,0,0,33.4,54.0,293.6,212.4,322.6,828.6
2025-05-07 15:00:00,15,Wednesday,Weekday,0,0,34.0,52.0,279.5,211.3,317.8,808.6
2025-05-07 16:00:00,16,Wednesday,Weekday,0,0,34.7,46.0,330.5,208.5,340.8,879.8
2025-05-07 17:00:00,17,Wednesday,Weekday,0,0,28.8,62.0,285.8,212.0,354.1,851.9
2025-05-07 18:00:00,18,Wednesday,Weekday,0,0,27.7,71.0,312.2,199.8,385.3,897.3
2025-05-07 19:00:00,19,Wednesday,Weekday,0,0,28.9,60.0,316.4,251.8,367.6,935.8
2025-05-07 20:00:00,20,Wednesday,Weekday,0,0,27.6,63.0,332.0,247.6,306.7,886.3
2025-05-07 21:00:00,21,Wednesday,Weekday,0,0,28.9,64.0,238.4,190.4,350.1,778.9
2025-05-07 22:00:00,22,Wednesday,Weekday,0,0,26.8,56.0,221.1,143.4,285.5,650.0
2025-05-07 23:00:00,23,Wednesday,Weekday,0,0,25.6,73.0,182.6,118.4,213.4,514.4
2025-05-08 00:00:00,0,Thursday,Weekday,0,0,27.5,63.0,155.3,110.8,161.3,427.4
2025-05-08 01:00:00,1,Thursday,Weekday,0,0,29.1,68.0,143.8,106.5,164.4,414.7
2025-05-08 02:00:00,2,Thursday,Weekday,0,0,29.7,56.0,145.7,104.5,140.7,390.9
2025-05-08 03:00:00,3,Thursday,Weekday,0,0,30.4,68.0,170.8,107.1,177.2,455.1
2025-05-08 04:00:00,4,Thursday,Weekday,0,0,32.6,60.0,144.2,125.6,202.8,472.6
2025-05-08 05:00:00,5,Thursday,Weekday,0,0,34.0,57.0,160.4,126.2,196.3,482.9
2025-05-08 06:00:00,6,Thursday,Weekday,0,0,35.5,54.0,178.0,141.2,270.6,589.8
2025-05-08 07:00:00,7,Thursday,Weekday,0,0,35.5,51.0,226.0,175.0,291.4,692.4
2025-05-08 08:00:00,8,Thursday,Weekday,0,0,35.1,59.0,274.9,183.4,343.3,801.6
2025-05-08 09:00:00,9,Thursday,Weekday,0,0,36.0,53.0,304.3,201.7,310.2,816.2
2025-05-08 10:00:00,10,Thursday,Weekday,0,0,37.8,40.0,328.1,243.5,320.6,892.2
2025-05-08 11:00:00,11,Thursday,Weekday,0,0,34.6,48.0,261.9,207.1,375.3,844.3
2025-05-08 12:00:00,12,Thursday,Weekday,0,0,35.9,51.0,266.2,234.1,365.5,865.8
2025-05-08 13:00:00,13,Thursday,Weekday,0,0,34.0,56.0,302.0,222.2,345.9,870.1
2025-05-08 14:00:00,14,Thursday,Weekday,0,0,33.6,54.0,296.5,200.4,368.6,865.5
2025-05-08 15:00:00,15,Thursday,Weekday,0,0,34.2,60.0,284.7,225.8,375.5,886.0
2025-05-08 16:00:00,16,Thursday,Weekday,0,0,31.3,48.0,298.7,201.1,303.3,803.1
2025-05-08 17:00:00,17,Thursday,Weekday,0,0,29.8,60.0,325.3,212.0,332.0,869.3
2025-05-08 18:00:00,18,Thursday,Weekday,0,0,26.5,54.0,301.5,206.2,400.0,907.7
2025-05-08 19:00:00,19,Thursday,Weekday,0,0,28.6,64.0,355.0,234.3,367.1,956.4
2025-05-08 20:00:00,20,Thursday,Weekday,0,0,27.7,61.0,287.3,194.9,386.5,868.7
2025-05-08 21:00:00,21,Thursday,Weekday,0,0,29.5,62.0,283.7,178.6,328.1,790.4
2025-05-08 22:00:00,22,Thursday,Weekday,0,0,25.6,60.0,220.2,159.5,271.5,651.2
2025-05-08 23:00:00,23,Thursday,Weekday,0,0,26.6,69.0,166.2,127.9,242.5,536.6
2025-05-09 00:00:00,0,Friday,Weekday,0,0,27.1,68.0,158.6,116.7,148.4,423.7
2025-05-09 01:00:00,1,Friday,Weekday,0,0,29.9,62.0,151.3,109.1,189.5,449.9
2025-05-09 02:00:00,2,Friday,Weekday,0,0,28.4,60.0,151.9,112.4,159.2,423.5
2025-05-09 03:00:00,3,Friday,Weekday,0,0,30.2,62.0,140.8,107.6,179.0,427.4
2025-05-09 04:00:00,4,Friday,Weekday,0,0,32.0,53.0,142.4,123.9,206.1,472.4
2025-05-09 05:00:00,5,Friday,Weekday,0,0,32.7,60.0,150.7,115.3,223.2,489.2
2025-05-09 06:00:00,6,Friday,Weekday,0,0,32.9,64.0,180.8,147.2,204.2,532.2
2025-05-09 07:00:00,7,Friday,Weekday,0,0,34.9,58.0,249.6,176.9,276.2,702.7
2025-05-09 08:00:00,8,Friday,Weekday,0,0,37.1,47.0,259.3,214.2,320.1,793.6
2025-05-09 09:00:00,9,Friday,Weekday,0,0,34.4,56.0,294.6,200.4,333.5,828.5
2025-05-09 10:00:00,10,Friday,Weekday,0,0,36.3,45.0,314.4,199.6,369.3,883.3
2025-05-09 11:00:00,11,Friday,Weekday,0,0,34.9,56.0,308.7,225.6,332.1,866.4
2025-05-09 12:00:00,12,Friday,Weekday,0,0,37.3,52.0,298.7,194.0,387.4,880.1
2025-05-09 13:00:00,13,Friday,Weekday,0,0,32.4,47.0,306.7,204.2,310.8,821.7
2025-05-09 14:00:00,14,Friday,Weekday,0,0,32.8,50.0,290.6,198.4,367.8,856.8
2025-05-09 15:00:00,15,Friday,Weekday,0,0,33.0,54.0,276.3,211.9,334.2,822.4
2025-05-09 16:00:00,16,Friday,Weekday,0,0,33.5,53.0,269.5,237.8,345.6,852.9
2025-05-09 17:00:00,17,Friday,Weekday,0,0,29.8,53.0,282.6,215.8,372.3,870.7
2025-05-09 18:00:00,18,Friday,Weekday,0,0,27.8,64.0,281.5,249.7,396.8,928.0
2025-05-09 19:00:00,19,Friday,Weekday,0,0,30.5,60.0,340.3,243.1,387.1,970.5
2025-05-09 20:00:00,20,Friday,Weekday,0,0,24.7,64.0,285.3,222.7,383.8,891.8
2025-05-09 21:00:00,21,Friday,Weekday,0,0,23.1,64.0,256.2,217.9,315.8,789.9
2025-05-09 22:00:00,22,Friday,Weekday,0,0,26.8,68.0,246.3,186.2,248.5,681.0
2025-05-09 23:00:00,23,Friday,Weekday,0,0,25.6,73.0,177.9,145.7,221.9,545.5
2025-05-10 00:00:00,0,Saturday,Weekend,1,0,25.3,62.0,117.5,87.5,163.0,368.0
2025-05-10 01:00:00,1,Saturday,Weekend,1,0,28.7,57.0,120.2,96.9,166.4,383.5
2025-05-10 02:00:00,2,Saturday,Weekend,1,0,29.1,63.0,128.1,82.6,143.1,353.8
2025-05-10 03:00:00,3,Saturday,Weekend,1,0,29.1,58.0,103.1,82.0,147.2,332.3
2025-05-10 04:00:00,4,Saturday,Weekend,1,0,29.3,59.0,114.5,84.8,141.3,340.6
2025-05-10 05:00:00,5,Saturday,Weekend,1,0,33.8,58.0,141.7,112.3,162.2,416.2
2025-05-10 06:00:00,6,Saturday,Weekend,1,0,34.7,44.0,177.2,136.7,185.3,499.2
2025-05-10 07:00:00,7,Saturday,Weekend,1,0,34.6,60.0,213.9,149.4,246.8,610.1
2025-05-10 08:00:00,8,Saturday,Weekend,1,0,38.3,49.0,256.4,155.4,291.0,702.8
2025-05-10 09:00:00,9,Saturday,Weekend,1,0,34.5,52.0,215.3,192.7,301.1,709.1
2025-05-10 10:00:00,10,Saturday,Weekend,1,0,34.0,54.0,228.2,162.4,314.3,704.9
2025-05-10 11:00:00,11,Saturday,Weekend,1,0,35.1,53.0,239.3,191.0,312.0,742.3
2025-05-10 12:00:00,12,Saturday,Weekend,1,0,35.5,44.0,231.1,164.3,346.2,741.6
2025-05-10 13:00:00,13,Saturday,Weekend,1,0,35.2,60.0,243.2,183.6,325.9,752.7
2025-05-10 14:00:00,14,Saturday,Weekend,1,0,33.4,55.0,234.8,201.9,286.4,723.1
2025-05-10 15:00:00,15,Saturday,Weekend,1,0,33.1,57.0,247.5,163.7,313.1,724.3
2025-05-10 16:00:00,16,Saturday,Weekend,1,0,29.4,64.0,244.1,169.6,277.5,691.2
2025-05-10 17:00:00,17,Saturday,Weekend,1,0,32.2,51.0,245.1,176.8,319.8,741.7
2025-05-10 18:00:00,18,Saturday,Weekend,1,0,28.7,63.0,289.2,221.9,297.7,808.8
2025-05-10 19:00:00,19,Saturday,Weekend,1,0,29.4,58.0,267.6,222.8,328.1,818.5
2025-05-10 20:00:00,20,Saturday,Weekend,1,0,27.5,66.0,248.1,179.8,339.6,767.5
2025-05-10 21:00:00,21,Saturday,Weekend,1,0,27.2,52.0,233.0,152.6,293.2,678.8
2025-05-10 22:00:00,22,Saturday,Weekend,1,0,27.2,62.0,168.8,144.0,246.3,559.1
2025-05-10 23:00:00,23,Saturday,Weekend,1,0,27.2,59.0,141.5,110.9,209.5,461.9
2025-05-11 00:00:00,0,Sunday,Weekend,1,0,28.0,64.0,127.2,99.3,155.1,381.6
2025-05-11 01:00:00,1,Sunday,Weekend,1,0,29.8,62.0,130.0,76.8,139.4,346.2
2025-05-11 02:00:00,2,Sunday,Weekend,1,0,29.1,57.0,124.1,79.1,143.6,346.8
2025-05-11 03:00:00,3,Sunday,Weekend,1,0,31.1,54.0,112.8,96.0,158.6,367.4
2025-05-11 04:00:00,4,Sunday,Weekend,1,0,31.2,57.0,140.5,88.9,152.7,382.1
2025-05-11 05:00:00,5,Sunday,Weekend,1,0,34.8,49.0,167.7,127.0,173.0,467.7
2025-05-11 06:00:00,6,Sunday,Weekend,1,0,32.9,60.0,163.6,104.8,200.6,469.0
2025-05-11 07:00:00,7,Sunday,Weekend,1,0,37.6,48.0,225.0,143.3,247.1,615.4
2025-05-11 08:00:00,8,Sunday,Weekend,1,0,35.6,38.0,224.7,189.2,262.2,676.1
2025-05-11 09:00:00,9,Sunday,Weekend,1,0,34.1,52.0,218.2,169.0,299.7,686.9
2025-05-11 10:00:00,10,Sunday,Weekend,1,0,36.6,46.0,253.0,194.6,294.5,742.1
2025-05-11 11:00:00,11,Sunday,Weekend,1,0,35.2,45.0,262.2,176.1,324.2,762.5
2025-05-11 12:00:00,12,Sunday,Weekend,1,0,37.0,44.0,263.5,197.1,307.6,768.2
2025-05-11 13:00:00,13,Sunday,Weekend,1,0,34.0,55.0,259.0,197.8,293.6,750.4
2025-05-11 14:00:00,14,Sunday,Weekend,1,0,33.2,62.0,260.9,165.8,267.3,694.0
2025-05-11 15:00:00,15,Sunday,Weekend,1,0,29.9,61.0,248.0,179.8,238.6,666.4
2025-05-11 16:00:00,16,Sunday,Weekend,1,0,30.7,55.0,258.0,178.6,260.6,697.2
2025-05-11 17:00:00,17,Sunday,Weekend,1,0,26.5,65.0,270.7,180.9,291.8,743.4
2025-05-11 18:00:00,18,Sunday,Weekend,1,0,26.6,61.0,291.5,196.8,288.1,776.4
2025-05-11 19:00:00,19,Sunday,Weekend,1,0,29.0,57.0,237.3,196.2,337.2,770.7
2025-05-11 20:00:00,20,Sunday,Weekend,1,0,28.3,55.0,235.1,168.3,328.6,732.0
2025-05-11 21:00:00,21,Sunday,Weekend,1,0,27.3,53.0,230.9,166.0,283.1,680.0
2025-05-11 22:00:00,22,Sunday,Weekend,1,0,25.0,63.0,213.2,139.5,227.2,579.9
2025-05-11 23:00:00,23,Sunday,Weekend,1,0,26.6,64.0,158.3,113.5,193.3,465.1
2025-05-12 00:00:00,0,Monday,Weekday,0,0,27.1,62.0,158.1,116.7,164.6,439.4
2025-05-12 01:00:00,1,Monday,Weekday,0,0,26.2,61.0,136.1,108.9,192.3,437.3
2025-05-12 02:00:00,2,Monday,Weekday,0,0,31.2,53.0,137.7,118.9,173.5,430.1
2025-05-12 03:00:00,3,Monday,Weekday,0,0,31.5,60.0,161.2,106.8,181.6,449.6
2025-05-12 04:00:00,4,Monday,Weekday,0,0,31.2,51.0,127.0,99.3,179.2,405.5
2025-05-12 05:00:00,5,Monday,Weekday,0,0,32.8,60.0,153.5,125.0,189.3,467.8
2025-05-12 06:00:00,6,Monday,Weekday,0,0,34.3,49.0,173.3,136.4,229.9,539.6
2025-05-12 07:00:00,7,Monday,Weekday,0,0,32.0,53.0,209.8,161.7,268.1,639.6
2025-05-12 08:00:00,8,Monday,Weekday,0,0,35.5,45.0,280.2,175.4,330.1,785.7
2025-05-12 09:00:00,9,Monday,Weekday,0,0,35.3,50.0,272.2,201.5,352.5,826.2
2025-05-12 10:00:00,10,Monday,Weekday,0,0,35.0,58.0,289.9,198.8,353.0,841.7
2025-05-12 11:00:00,11,Monday,Weekday,0,0,35.9,54.0,263.2,239.3,352.2,854.7
2025-05-12 12:00:00,12,Monday,Weekday,0,0,38.6,54.0,335.4,219.5,365.5,920.4
2025-05-12 13:00:00,13,Monday,Weekday,0,0,36.0,54.0,282.0,233.7,340.0,855.7
2025-05-12 14:00:00,14,Monday,Weekday,0,0,33.2,50.0,303.9,225.0,334.7,863.6
2025-05-12 15:00:00,15,Monday,Weekday,0,0,33.7,53.0,297.0,199.5,333.1,829.6
2025-05-12 16:00:00,16,Monday,Weekday,0,0,33.7,51.0,268.1,213.8,364.4,846.3
2025-05-12 17:00:00,17,Monday,Weekday,0,0,31.7,64.0,337.3,246.0,326.4,909.7
2025-05-12 18:00:00,18,Monday,Weekday,0,0,29.2,54.0,317.4,248.1,343.2,908.7
2025-05-12 19:00:00,19,Monday,Weekday,0,0,27.1,67.0,306.4,210.5,399.6,916.5
2025-05-12 20:00:00,20,Monday,Weekday,0,0,28.3,66.0,277.0,211.7,391.9,880.6
2025-05-12 21:00:00,21,Monday,Weekday,0,0,27.3,71.0,298.6,191.0,305.9,795.5
2025-05-12 22:00:00,22,Monday,Weekday,0,0,27.9,59.0,243.1,150.1,281.3,674.5
2025-05-12 23:00:00,23,Monday,Weekday,0,0,27.7,65.0,174.2,140.8,235.1,550.1
2025-05-13 00:00:00,0,Tuesday,Weekday,0,0,28.8,72.0,161.1,133.7,197.9,492.7
2025-05-13 01:00:00,1,Tuesday,Weekday,0,0,27.3,59.0,137.3,91.4,147.6,376.3
2025-05-13 02:00:00,2,Tuesday,Weekday,0,0,31.1,50.0,160.0,119.0,171.0,450.0
2025-05-13 03:00:00,3,Tuesday,Weekday,0,0,30.6,49.0,149.2,106.4,157.4,413.0
2025-05-13 04:00:00,4,Tuesday,Weekday,0,0,34.7,57.0,156.5,113.2,197.0,466.7
2025-05-13 05:00:00,5,Tuesday,Weekday,0,0,31.9,47.0,165.3,105.7,191.5,462.5
2025-05-13 06:00:00,6,Tuesday,Weekday,0,0,36.7,49.0,193.6,153.6,237.7,584.9
2025-05-13 07:00:00,7,Tuesday,Weekday,0,0,35.5,55.0,227.3,194.6,295.3,717.2
2025-05-13 08:00:00,8,Tuesday,Weekday,0,0,35.0,54.0,279.1,207.9,309.1,796.1
2025-05-13 09:00:00,9,Tuesday,Weekday,0,0,35.8,54.0,314.2,183.7,333.1,831.0
2025-05-13 10:00:00,10,Tuesday,Weekday,0,0,36.2,53.0,285.8,204.9,389.0,879.7
2025-05-13 11:00:00,11,Tuesday,Weekday,0,0,37.1,57.0,289.4,192.6,377.0,859.0
2025-05-13 12:00:00,12,Tuesday,Weekday,0,0,36.8,46.0,311.0,223.4,344.2,878.6
2025-05-13 13:00:00,13,Tuesday,Weekday,0,0,34.3,50.0,282.7,218.5,322.2,823.4
2025-05-13 14:00:00,14,Tuesday,Weekday,0,0,34.1,50.0,307.8,189.8,340.0,837.6
2025-05-13 15:00:00,15,Tuesday,Weekday,0,0,36.2,56.0,313.4,234.7,320.3,868.4
2025-05-13 16:00:00,16,Tuesday,Weekday,0,0,34.3,58.0,263.4,219.0,382.1,864.5
2025-05-13 17:00:00,17,Tuesday,Weekday,0,0,31.1,60.0,333.1,229.2,314.7,877.0
2025-05-13 18:00:00,18,Tuesday,Weekday,0,0,29.3,66.0,326.8,252.5,328.0,907.3
2025-05-13 19:00:00,19,Tuesday,Weekday,0,0,28.4,55.0,353.0,215.2,388.2,956.4
2025-05-13 20:00:00,20,Tuesday,Weekday,0,0,28.3,69.0,318.6,248.0,338.4,905.0
2025-05-13 21:00:00,21,Tuesday,Weekday,0,0,25.4,72.0,298.6,184.4,327.3,810.3
2025-05-13 22:00:00,22,Tuesday,Weekday,0,0,26.3,67.0,195.6,154.2,283.3,633.1
2025-05-13 23:00:00,23,Tuesday,Weekday,0,0,24.4,75.0,177.9,147.1,217.8,542.8
2025-05-14 00:00:00,0,Wednesday,Weekday,0,0,28.0,53.0,153.9,114.1,147.8,415.8
2025-05-14 01:00:00,1,Wednesday,Weekday,0,0,29.2,57.0,134.2,106.3,184.0,424.5
2025-05-14 02:00:00,2,Wednesday,Weekday,0,0,28.5,57.0,128.0,106.8,183.1,417.9
2025-05-14 03:00:00,3,Wednesday,Weekday,0,0,32.8,59.0,163.9,118.5,169.1,451.5
2025-05-14 04:00:00,4,Wednesday,Weekday,0,0,29.9,54.0,148.5,109.3,146.9,404.7
2025-05-14 05:00:00,5,Wednesday,Weekday,0,0,30.9,62.0,144.7,105.1,212.4,462.2
2025-05-14 06:00:00,6,Wednesday,Weekday,0,0,34.6,60.0,202.2,147.4,199.3,548.9
2025-05-14 07:00:00,7,Wednesday,Weekday,0,0,36.9,54.0,257.3,180.4,287.1,724.8
2025-05-14 08:00:00,8,Wednesday,Weekday,0,0,38.6,50.0,280.4,202.8,337.6,820.8
2025-05-14 09:00:00,9,Wednesday,Weekday,0,0,35.9,47.0,312.3,209.2,330.8,852.3
2025-05-14 10:00:00,10,Wednesday,Weekday,0,0,38.4,45.0,291.1,218.7,362.9,872.7
2025-05-14 11:00:00,11,Wednesday,Weekday,0,0,36.6,57.0,274.9,241.1,355.2,871.2
2025-05-14 12:00:00,12,Wednesday,Weekday,0,0,35.9,56.0,283.5,222.1,372.8,878.4
2025-05-14 13:00:00,13,Wednesday,Weekday,0,0,36.7,51.0,309.0,251.6,347.0,907.6
